,ColNames,Correlation
4612,caracc12hsenrol12,-0.03845023746520321
4603,caracc12hsattend12,-0.03838876590841799
2246,prop14mattend11,-0.03836977082486727
4602,caracc12hsattend11,-0.03836174874814973
4597,caracc12mattend10,-0.038306507802994626
4609,caracc12menrol12,-0.03827953992391756
4723,gunhom11banks13,-0.038270577728719474
1742,prop11mattend11,-0.03825730482320102
4599,caracc12mattend12,-0.03822851973467292
845,viol10hsdipl13,-0.03822259202119159
2257,prop14menrol12,-0.03813534864398576
2245,prop14mattend10,-0.038112921537951074
1906,prop12eattend11,-0.038097744642361764
1753,prop11menrol12,-0.03807786628433568
2139,prop13read312,-0.03805464097415534
2090,prop13menrol13,-0.038025464772309704
2080,prop13mattend13,-0.038000330649145576
2247,prop14mattend12,-0.037971533652678205
4610,caracc12menrol13,-0.03796021196891033
1743,prop11mattend12,-0.037939762435765786
1752,prop11menrol11,-0.03787468269158093
294,crime11math511,-0.03785455373286327
1917,prop12eenrol11,-0.03782721383529229
2256,prop14menrol11,-0.0377808378627708
1938,prop12abse10,-0.0377309075031499
1094,viol11hstud10,-0.03767433429711983
4600,caracc12mattend13,-0.03764899519918387
2849,juvdrug11compl11,-0.03748690519408224
4598,caracc12mattend11,-0.03747098302492306
2581,juvviol11mattend10,-0.03737432159387628
1754,prop11menrol13,-0.03737045734096203
2248,prop14mattend13,-0.03736240487204406
1744,prop11mattend13,-0.03733548789959776
4594,caracc12eattend11,-0.037316089834309896
2258,prop14menrol13,-0.03727721451734941
4608,caracc12menrol11,-0.037250616571381644
929,viol10hstud13,-0.03724619510470649
4605,caracc12eenrol11,-0.037232532842110394
2074,prop13eattend11,-0.03710336895258467
3950,caslt12hstud10,-0.03706402023823437
75,crime10hsenrol11,-0.037054176287587885
77,crime10hsenrol13,-0.03705121258663037
4895,gunhom12numbus13,-0.03699396335129048
2584,juvviol11mattend13,-0.03695902102660152
2594,juvviol11menrol13,-0.03688085357322399
2085,prop13eenrol11,-0.03686086103734665
4453,caracc11wstud13,-0.03683897742018511
2583,juvviol11mattend12,-0.0368236570060488
68,crime10hsattend13,-0.03677731383247938
2593,juvviol11menrol12,-0.03675353783880695
2242,prop14eattend11,-0.036741223133959756
4593,caracc12eattend10,-0.03672560580427518
66,crime10hsattend11,-0.036716343235586923
2597,juvviol11hsenrol13,-0.03670916234112362
2588,juvviol11hsattend13,-0.03669163320919192
4903,gunhom12smlbus13,-0.036646671769405864
67,crime10hsattend12,-0.03658531818289143
2582,juvviol11mattend11,-0.036567238699525384
2585,juvviol11hsattend10,-0.036532198711266374
65,crime10hsattend10,-0.03652612189917252
1918,prop12eenrol12,-0.03652346679564612
76,crime10hsenrol12,-0.036483882284667535
2578,juvviol11eattend11,-0.036482326571240106
2595,juvviol11hsenrol11,-0.03647941494916699
4893,gunhom12numbus11,-0.03644629027767398
2253,prop14eenrol11,-0.03638902770614955
5094,gunhom13neiemp12,-0.03631817911850002
1738,prop11eattend11,-0.03630564665192998
1907,prop12eattend12,-0.03625384287652801
2587,juvviol11hsattend12,-0.0362320392879497
4606,caracc12eenrol12,-0.03623026180816828
2589,juvviol11eenrol11,-0.03622369344018222
2520,juvviol11empl13,-0.03618199247875097
2586,juvviol11hsattend11,-0.036165907444347674
1749,prop11eenrol11,-0.036161213372096386
62,crime10mattend11,-0.03613269610128707
2592,juvviol11menrol11,-0.0361232300646233
2596,juvviol11hsenrol12,-0.036097199978635905
5095,gunhom13neiemp13,-0.03605981874170532
5092,gunhom13neiemp10,-0.03603372472385683
4595,caracc12eattend12,-0.0360027531756061
4901,gunhom12smlbus11,-0.03597402813095265
4894,gunhom12numbus12,-0.0359181422975173
928,viol10hstud12,-0.03581123401257618
61,crime10mattend10,-0.03572346555508107
72,crime10menrol11,-0.035658009048177966
73,crime10menrol12,-0.03562247756003577
2086,prop13eenrol12,-0.03561041662817063
1908,prop12eattend13,-0.035504624814885706
63,crime10mattend12,-0.03546479656832688
1919,prop12eenrol13,-0.03544414123513196
1905,prop12eattend10,-0.035377327280057484
2590,juvviol11eenrol12,-0.03537349016753994
2579,juvviol11eattend12,-0.03537098821622891
4902,gunhom12smlbus12,-0.03526096880801197
4433,caracc11hsattend10,-0.03524111433776912
2580,juvviol11eattend13,-0.03523128043726009
2220,prop14biz2_10,-0.035217937995904794
2591,juvviol11eenrol13,-0.03520653417458263
2254,prop14eenrol12,-0.03518545243694026
2075,prop13eattend12,-0.03518452311853625
876,viol10biz2_10,-0.035152106162845864
4607,caracc12eenrol13,-0.03505623965875427
74,crime10menrol13,-0.035038653693386
64,crime10mattend13,-0.03503401676403608
4596,caracc12eattend13,-0.034969499183055586
1750,prop11eenrol12,-0.034956444856217614
204,crime11biz2_10,-0.03490431666827396
540,crime13biz2_10,-0.0348352410009487
2243,prop14eattend12,-0.03480915755453168
4445,caracc11hsenrol13,-0.03476914480789399
1739,prop11eattend12,-0.034709182373663036
243,crime11hsenrol11,-0.03468203989264578
4436,caracc11hsattend13,-0.03462793192224601
4429,caracc11mattend10,-0.03460786523381139
4892,gunhom12numbus10,-0.034570280508465
245,crime11hsenrol13,-0.03452201765477525
4443,caracc11hsenrol11,-0.034515929292225585
4441,caracc11menrol12,-0.03439535353633609
4431,caracc11mattend12,-0.03435533396925595
4444,caracc11hsenrol12,-0.034353965654141075
4435,caracc11hsattend12,-0.0343531575386226
4442,caracc11menrol13,-0.03434428231657625
234,crime11hsattend11,-0.03433934117280148
2244,prop14eattend13,-0.034310729603486904
236,crime11hsattend13,-0.0342678591583911
4919,gunhom12neiind13,-0.034254981023167125
413,crime12hsenrol13,-0.0342356376153799
4434,caracc11hsattend11,-0.03421599365566937
411,crime12hsenrol11,-0.0342012822682945
2076,prop13eattend13,-0.0341614350202684
2255,prop14eenrol13,-0.03415018471748214
235,crime11hsattend12,-0.034149861895991854
2087,prop13eenrol13,-0.03414434118813415
244,crime11hsenrol12,-0.03412602144077208
58,crime10eattend11,-0.03410433830694116
4432,caracc11mattend13,-0.03408304738065744
233,crime11hsattend10,-0.0340590709271472
2577,juvviol11eattend10,-0.03398976186120322
4900,gunhom12smlbus10,-0.03398470970526976
69,crime10eenrol11,-0.033963549594466395
404,crime12hsattend13,-0.0339442599698408
1740,prop11eattend13,-0.033911103449014435
402,crime12hsattend11,-0.033896970544142146
1751,prop11eenrol13,-0.033885146043887426
412,crime12hsenrol12,-0.03386938941707413
403,crime12hsattend12,-0.03385685364673601
398,crime12mattend11,-0.03373313288521777
2073,prop13eattend10,-0.0337089814504476
4426,caracc11eattend11,-0.03369797446378221
4437,caracc11eenrol11,-0.033682434441472134
4430,caracc11mattend11,-0.03368223652436509
4402,caracc11biz1_12,-0.033637171302369165
1737,prop11eattend10,-0.033596346361264996
4404,caracc11biz2_10,-0.033585954094342535
2096,prop13aastud12,-0.033579525862031945
41,crime10biz4_11,-0.03356594754797873
230,crime11mattend11,-0.033561562855523364
4440,caracc11menrol11,-0.03350132364576491
401,crime12hsattend10,-0.03349555620753518
2241,prop14eattend10,-0.033453569837099746
579,crime13hsenrol11,-0.03344969788331061
4425,caracc11eattend10,-0.03334119086284674
581,crime13hsenrol13,-0.03323530857411841
229,crime11mattend10,-0.033221732973142834
241,crime11menrol12,-0.03322006966059406
409,crime12menrol12,-0.033194198493524375
399,crime12mattend12,-0.0331927568843658
5462,arrest14hstud10,-0.033131788893192696
231,crime11mattend12,-0.03311195867067913
570,crime13hsattend11,-0.03307782613286638
397,crime12mattend10,-0.03305047280505945
240,crime11menrol11,-0.03303858116125377
408,crime12menrol11,-0.03302007292869568
580,crime13hsenrol12,-0.032989948667471194
4315,narc12ready12,-0.03295096472243445
4438,caracc11eenrol12,-0.032935784443899725
571,crime13hsattend12,-0.032932131607344
572,crime13hsattend13,-0.0328977398674497
70,crime10eenrol12,-0.03278676137846457
4427,caracc11eattend12,-0.03268697570158291
400,crime12mattend13,-0.03263654366433333
1097,viol11hstud13,-0.03263425612987862
3017,domvio10compl11,-0.03262656499689692
4918,gunhom12neiind12,-0.03256866713312289
4917,gunhom12neiind11,-0.032555241264485606
410,crime12menrol13,-0.03254113838535021
569,crime13hsattend10,-0.032528444508027575
59,crime10eattend12,-0.03247518847123457
232,crime11mattend13,-0.032440360378886805
566,crime13mattend11,-0.032425369128493524
242,crime11menrol13,-0.032390120334886745
5065,gunhom13totemp11,-0.03236640873270043
2416,juvarr11mattend13,-0.03230661092630684
5064,gunhom13totemp10,-0.03221727326700036
1716,prop11biz2_10,-0.032206682178174545
2414,juvarr11mattend11,-0.032205082667381056
2413,juvarr11mattend10,-0.03217047515853201
4439,caracc11eenrol13,-0.032147049242098914
394,crime12eattend11,-0.03212989576276019
4428,caracc11eattend13,-0.032063016034443385
747,crime14hsenrol11,-0.032059017099325314
2426,juvarr11menrol13,-0.0320188726431564
2420,juvarr11hsattend13,-0.03199983765442999
2429,juvarr11hsenrol13,-0.031990062223155834
577,crime13menrol12,-0.03186584849983583
71,crime10eenrol13,-0.031855753957480845
2415,juvarr11mattend12,-0.031852340445645735
60,crime10eattend13,-0.031848460297144235
749,crime14hsenrol13,-0.03183000183021413
738,crime14hsattend11,-0.03181465361241401
226,crime11eattend11,-0.031813929440414106
567,crime13mattend12,-0.03176097293082201
576,crime13menrol11,-0.03173073607277107
2425,juvarr11menrol12,-0.03169998614779528
748,crime14hsenrol12,-0.0316745595462654
2098,prop13wstud10,-0.03164639358052354
405,crime12eenrol11,-0.03163573719599391
739,crime14hsattend12,-0.03162302905980013
740,crime14hsattend13,-0.031565016256870054
1770,prop11abse10,-0.031542616722501395
237,crime11eenrol11,-0.031541154427944224
737,crime14hsattend10,-0.03139855391342837
2424,juvarr11menrol11,-0.03136257402182128
734,crime14mattend11,-0.03129300671387817
1217,viol12biz4_11,-0.031245798356653216
2410,juvarr11eattend11,-0.03124308190457611
565,crime13mattend10,-0.031222788087305022
2427,juvarr11hsenrol11,-0.031218597912033897
57,crime10eattend10,-0.03118373353457393
2419,juvarr11hsattend12,-0.03117168029048804
568,crime13mattend13,-0.031086117706014257
4536,caracc12empl13,-0.031058202542504614
881,viol10biz4_11,-0.03102950357854952
578,crime13menrol13,-0.030998777051844457
5418,arrest14biz4_12,-0.030990242427280334
2418,juvarr11hsattend11,-0.030981945605878174
2428,juvarr11hsenrol12,-0.030887730606532313
4688,caracc12hsaalg10,-0.03088109184037422
4916,gunhom12neiind10,-0.030875655611650496
3063,domvio11biz2_13,-0.030837702227952082
1715,prop11biz1_13,-0.03080180281944813
745,crime14menrol12,-0.03075012792949097
2421,juvarr11eenrol11,-0.03068075214472002
673,crime14unempl13,-0.030657919286630433
735,crime14mattend12,-0.030654528096152545
562,crime13eattend11,-0.030626034549415454
2101,prop13wstud13,-0.030509854514613896
744,crime14menrol11,-0.030497196124842137
2417,juvarr11hsattend10,-0.030346958204997374
238,crime11eenrol12,-0.030308643525192275
733,crime14mattend10,-0.030282774296984328
406,crime12eenrol12,-0.030198789345264904
708,crime14biz2_10,-0.030189804415661305
573,crime13eenrol11,-0.030185778209827124
3278,domvio12hstud10,-0.030176477588903964
4314,narc12ready11,-0.030146078013880334
227,crime11eattend12,-0.03010681906050101
395,crime12eattend12,-0.0300271054083783
2555,juvviol11biz1_13,-0.03001286720667693
4509,caracc11hsaeng10,-0.029960225261721176
736,crime14mattend13,-0.029916454911501838
5066,gunhom13totemp12,-0.02983065756134461
290,crime11read311,-0.02979091316505775
746,crime14menrol13,-0.029740852660729983
730,crime14eattend11,-0.029737019721446233
1290,viol12ready11,-0.029729007085938317
2412,juvarr11eattend13,-0.029546338981386994
2411,juvarr11eattend12,-0.02951070563898469
883,viol10biz4_13,-0.02943732596503325
2422,juvarr11eenrol12,-0.02939915847594156
2423,juvarr11eenrol13,-0.029354053161276046
228,crime11eattend13,-0.029319389210005604
396,crime12eattend13,-0.0292763345176363
2227,prop14biz4_13,-0.029252531544422384
239,crime11eenrol13,-0.029230785596792236
741,crime14eenrol11,-0.029194735905127406
407,crime12eenrol13,-0.02908922582187185
3400,shoot11biz4_10,-0.02898125431706107
574,crime13eenrol12,-0.028766698299478234
563,crime13eattend12,-0.028479419297063508
3279,domvio12hstud11,-0.028461050793459574
1933,prop12wstud13,-0.028270026825690697
225,crime11eattend10,-0.02826993088510485
393,crime12eattend10,-0.02812266166778237
5537,arrest14compl11,-0.028024910099516836
2058,prop13biz4_12,-0.027906428380957842
4672,caracc12math813,-0.027893796999203226
742,crime14eenrol12,-0.027809704055250097
2687,juvviol11sclemp13,-0.02764964162899841
731,crime14eattend12,-0.027523604740932447
564,crime13eattend13,-0.02743976611393092
5067,gunhom13totemp13,-0.027298910951604992
575,crime13eenrol13,-0.0272756929709841
339,crime12unempr13,-0.026991797281980708
732,crime14eattend13,-0.026887153619539226
4572,caracc12biz2_10,-0.026776362269215374
118,crime10math311,-0.026759097665586783
2409,juvarr11eattend10,-0.026734461118155077
1096,viol11hstud12,-0.026711970552772222
743,crime14eenrol13,-0.026626817145119008
3373,shoot11crehab10,-0.026623307143656908
5464,arrest14hstud12,-0.02659391704897485
1721,prop11biz4_11,-0.026438025254823697
2184,prop14empl13,-0.026378334157353592
3953,caslt12hstud13,-0.02625528660061078
561,crime13eattend10,-0.02612854632061795
1505,viol13compl11,-0.026125909800633635
378,crime12biz4_12,-0.025837266751175713
4881,gunhom12comprop10,-0.025768337359972433
4882,gunhom12comprop11,-0.025641660356577757
1885,prop12biz2_11,-0.02559560333170828
3952,caslt12hstud12,-0.025570330998714294
2005,prop12drop11,-0.025440441416472424
2095,prop13aastud11,-0.02529850510887632
325,crime11drop11,-0.02525710109550599
954,viol10ready11,-0.025194439791653374
729,crime14eattend10,-0.025096755657433814
4883,gunhom12comprop12,-0.02488163618741251
209,crime11biz4_11,-0.02480547185554411
4884,gunhom12comprop13,-0.024721492197809926
1680,prop11empl13,-0.024698640956008683
1929,prop12aastud13,-0.024621222278817675
5061,gunhom13numbus11,-0.0245446801068383
5063,gunhom13numbus13,-0.024117744592644336
5069,gunhom13smlbus11,-0.024102827523965184
5071,gunhom13smlbus13,-0.02394450373285061
126,crime10math511,-0.023398499909187007
4729,gunhom11totemp11,-0.023109836574516547
5062,gunhom13numbus12,-0.022915090903143403
4728,gunhom11totemp10,-0.022691917599141
5060,gunhom13numbus10,-0.02248167092097811
5070,gunhom13smlbus12,-0.022461764218179348
1798,prop11math311,-0.022073399490879952
42,crime10biz4_12,-0.02204353673296063
4744,gunhom11biz4_10,-0.021965718536587246
5068,gunhom13smlbus10,-0.021927452201198534
1722,prop11biz4_12,-0.02183660432460768
1189,viol12crehab10,-0.021491926660698428
2554,juvviol11biz1_12,-0.02132962407749666
4734,gunhom11smlbus12,-0.02131447430368581
4726,gunhom11numbus12,-0.02124931669941106
4725,gunhom11numbus11,-0.021059763934092608
143,crime10hsaeng12,-0.02098778387685081
4733,gunhom11smlbus11,-0.020859896417737864
5087,gunhom13neiind13,-0.020735091019562515
1736,prop11prbprl12,-0.020517147039303414
5085,gunhom13neiind11,-0.02034645607583147
4678,caracc12hsaeng11,-0.020184064483119383
1263,viol12hstud11,-0.01989439516207264
4727,gunhom11numbus13,-0.019782856457887795
4735,gunhom11smlbus13,-0.01978234333001736
5086,gunhom13neiind12,-0.019638473192716152
3401,shoot11biz4_11,-0.019617262336522744
1881,prop12biz1_11,-0.019310914576457484
5084,gunhom13neiind10,-0.018966967812890523
4724,gunhom11numbus10,-0.018962545864035042
4732,gunhom11smlbus10,-0.01894008757633634
5390,arrest14crehab11,-0.01866412282900806
4146,narc11ready11,-0.018613448965212765
1904,prop12prbprl12,-0.018608399401678646
4714,gunhom11comprop11,-0.018463955311078334
4713,gunhom11comprop10,-0.0184099399738742
5465,arrest14hstud13,-0.018358286850933825
786,crime14ready11,-0.017740226665660323
4716,gunhom11comprop13,-0.017609847262251697
4715,gunhom11comprop12,-0.01749136245077702
4730,gunhom11totemp12,-0.017203251898189935
1049,viol11biz4_11,-0.01719776048332622
4750,gunhom11neiind12,-0.01668745023710191
4214,narc12crehab11,-0.016683359376894726
2302,prop14math311,-0.01664873762114995
1883,prop12biz1_13,-0.01630352662563124
3758,caslt11mattend11,-0.01619594184802405
4749,gunhom11neiind11,-0.016159569151051843
2728,juvdrug11biz4_10,-0.016048358910444187
3732,caslt11biz2_10,-0.015862400858155854
3234,domvio12biz4_12,-0.015846745684051082
507,crime13unempr13,-0.015822836702219553
3773,caslt11hsenrol13,-0.015749430539738086
210,crime11biz4_12,-0.015714102787282167
3764,caslt11hsattend13,-0.01563638421727006
5154,gunhom13ready11,-0.015482893678191258
4731,gunhom11totemp13,-0.015447857116920526
3763,caslt11hsattend12,-0.015279011399012665
3771,caslt11hsenrol11,-0.015233308802241507
1262,viol12hstud10,-0.015206955489752122
3762,caslt11hsattend11,-0.015203587619661865
3768,caslt11menrol11,-0.015122133397106467
519,crime13crehab12,-0.015114210241462742
3759,caslt11mattend12,-0.015090622215709594
3769,caslt11menrol12,-0.015031216865154143
3754,caslt11eattend11,-0.0149874290970189
3772,caslt11hsenrol12,-0.01488223142361083
1212,viol12biz2_10,-0.014774802345158702
1070,viol11mattend11,-0.014679147291964779
3760,caslt11mattend13,-0.01462082647196028
1823,prop11hsaeng12,-0.014427147735496491
4751,gunhom11neiind13,-0.014256915586038395
4748,gunhom11neiind10,-0.01420942526467727
3770,caslt11menrol13,-0.01413683177775854
3765,caslt11eenrol11,-0.014132407884202324
2393,juvarr11biz4_11,-0.014103184601209308
1085,viol11hsenrol13,-0.014013838932467933
1076,viol11hsattend13,-0.01394565658604698
1083,viol11hsenrol11,-0.013912391419347974
1074,viol11hsattend11,-0.013821021168703892
1071,viol11mattend12,-0.013816947914135607
1081,viol11menrol12,-0.013811672823545727
1075,viol11hsattend12,-0.013811180468375421
1066,viol11eattend11,-0.013783136257171895
1080,viol11menrol11,-0.013722326245439535
1084,viol11hsenrol12,-0.01359447085770988
1928,prop12aastud12,-0.013535133928552769
3761,caslt11hsattend10,-0.013235055217270393
3755,caslt11eattend12,-0.013192461472836443
3766,caslt11eenrol12,-0.013135861377136942
1077,viol11eenrol11,-0.013096090309163557
3757,caslt11mattend10,-0.013091376252596137
1072,viol11mattend13,-0.012971352228657713
902,viol10mattend11,-0.012880278230975543
2265,prop14aastud13,-0.012767455901410507
3756,caslt11eattend13,-0.012738515755082672
2226,prop14biz4_12,-0.012698281976484396
